B072KR2Z4J	16	6.253 en High-Tech (	)		
B072KR2Z4J	17		Date de mise en ligne sur Amazon.fr		
B072KR2Z4J	18	27 juin 2016			
B0721QMFJC	1	Marque	Honor		
B0721QMFJC	2	Type de produit	Touchscreen-Handy		
B0721QMFJC	3	Système d'exploitation	android		
B0721QMFJC	4	Ecran	5.2 pouces		
B0721QMFJC	5	Connexions	Bluetooth; Wifi; USB-C  4G		
B0721QMFJC	6	Résolution de l'appareil photo	12 Mégapixels		
B0721QMFJC	7	Mémoire	1 port SD		
B0721QMFJC	8	Fonctions	Écran tactile		
B0721QMFJC	9	Type de batterie	Lithium-polymère		
B0721QMFJC	10	Garantie constructeur	Garantie 2 ans		
B0721QMFJC	11				
B0721QMFJC	12	Moyenne des commentaires client	Numéro du modèle de l'article		
B0721QMFJC	13	51091SNV	ASIN		
B0721QMFJC	14	B0721QMFJC	Classement des meilleures ventes d'Amazon		
B0721QMFJC	15	1.653 en High-Tech (	)		
B0721QMFJC	16		Date de mise en ligne sur Amazon.fr		
B0721QMFJC	17	28 juin 2017			
B01G3341WA	1	Marque	Samsung		
B01G3341WA	2	Couleur	Rose		
B01G3341WA	3	Type de produit	monobloc_tout_tactile		
B01G3341WA	4	Système d'exploitation	android		
B01G3341WA	5	Ecran	5.1 pouces		
B01G3341WA	6	Connexions	USB;WiFi  4G		
B01G3341WA	7	Résolution de l'appareil photo	13 Mégapixels		
B01G3341WA	8	Mémoire	1 port Micro SD		
B01G3341WA	9	Fonctions	13MP		
B01G3341WA	10	Type de batterie	Lithium-ion		
B01G3341WA	11				
B01G3341WA	12	Moyenne des commentaires client	Numéro du modèle de l'article		
B01G3341WA	13	SM-G930FEDAXEF	ASIN		
B01G3341WA	14	B01G3341WA	Classement des meilleures ventes d'Amazon		
B01G3341WA	15				
B01G3341WA	16	Date de mise en ligne sur Amazon.fr	24 mai 2016		
B01G3341WA	17				
B078V86YZW	1	Marque	Samsung		
B078V86YZW	2	Couleur	Violet		
B078V86YZW	3	Type de produit	monobloc_tout_tactile		
B078V86YZW	4	Système d'exploitation	android		
B078V86YZW	5	Ecran	5.6 pouces		
B078V86YZW	6	Connexions	Bluetooth  4G		
B078V86YZW	7	Mémoire	1 port SD		
B078V86YZW	8	Fonctions	connecteur_stéréo_jack		
B078V86YZW	9	Matière	Verre et Métal		
B078V86YZW	10	Finition	Glossy		
B078V86YZW	11	Type de batterie	Lithium-ion		
B078V86YZW	12	Garantie constructeur	Garantie de 2 ans fournie par le fabricant à compter de la date d'achat		
B078V86YZW	13				
B078V86YZW	14	Moyenne des commentaires client	Numéro du modèle de l'article		
B078V86YZW	15	SM-A530XZVAXEF	ASIN		
B078V86YZW	16	B078V86YZW	Classement des meilleures ventes d'Amazon		
B078V86YZW	17	52.296 en High-Tech (	)		
B078V86YZW	18		Date de mise en ligne sur Amazon.fr		
B078V86YZW	19	7 janvier 2018			
B01BYD1AG4	1	Marque	Samsung		
B01BYD1AG4	2	Couleur	Blanc		
B01BYD1AG4	3	Type de produit	monobloc tout tactile		
B01BYD1AG4	4	Système d'exploitation	Android		
B01BYD1AG4	5	Ecran	5.1 pouces		
B01BYD1AG4	6	Connexions	USB;WiFi  4G		
B01BYD1AG4	7	Résolution de l'appareil photo	12		
B01BYD1AG4	8	Fonctions	Android Marshmallow 6.0		
B01BYD1AG4	9	Type de batterie	Lithium-ion		
B01BYD1AG4	10	Garantie constructeur	Garantie Constructeur : 2 ans		
B01BYD1AG4	11				
B01BYD1AG4	12	Moyenne des commentaires client	Numéro du modèle de l'article		
B01BYD1AG4	13	G930 Galaxy S7	ASIN		
B01BYD1AG4	14	B01BYD1AG4	Classement des meilleures ventes d'Amazon		
B01BYD1AG4	15	3.168 en High-Tech (	)		
